User,alfaromeo,samsung,lavazza,armani,adidas,microsoft,barilla,ferrero,delonghi,amarelli
picardsteacup,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,0.6666666666666666
picturepeeps,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
piermas,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333
pierocurcio,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333
pietrorobertoCS,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plathfan78,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
pradhangyan,0.6666666666666666,0.5,0.5,0.6666666666666666,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
prettyjuls,0.5,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.5,0.8333333333333334,0.5
realfarmerjay,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666
rjjrdjjd3,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5
rjoconnell1976,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666
rmsothebys,0.6666666666666666,0.5,0.5,0.8333333333333334,1.0,0.5,0.5,0.5,0.5,0.5
robetchu,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333
rome_museum,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
root_az,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
rosseaglesham,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.5,0.8333333333333334,0.5
rotary2102,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
rubik_tweets,0.5,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5
rudirob,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
sahinkhanbhola,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666
sajjadm24811749,0.5,0.5,0.8333333333333334,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5
samitakesphotos,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
satyapol,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
saverio825,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5
sazmi,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
scottneedham33,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333
scttkndr,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
sebastiansanch_,0.5,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5
sedapackaging,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5
shnozzsauges1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666
smithywannabe,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334
socialsbykate,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
solalexasch,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334
spotpromoitaly,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5
stacey_hill99,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5
standoutwoman15,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5
stediprimio,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
stephbham,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
stevenmayatt,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,0.6666666666666666
stopitasounding,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666
storiedichi,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
sue_wareham75,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
sugarrosekitch,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
sunsetlver,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
symmetricalboy,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5
teemaxed,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.5
tfcouriers,0.8333333333333334,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5
theUnrealcoffee,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5
theavpros,0.8333333333333334,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5
thebrain_cz,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
theramalmedia,0.5,0.8333333333333334,0.6666666666666666,0.5,0.5,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5
thesweetpaisana,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666
turtlesville,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
tuscanysusie,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5
udaypandey1234,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ugc_girl_bosss,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5
ugcbytori,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666
ugcdrewherlife,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5
ugcfreedom,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5
ugcrose,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ugcrosemary,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5
uhmaayyze,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5
undersunbio,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.5
unmightypyro,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333
viaggiatore_npc,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5
vics1971,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
vms2zos,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5
walter_conforti,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666
weetish,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334
werewolfdonut,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5
wilhelmdonkor27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
wittystwitty,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
xkj1985x,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5
ziopaolo2015,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
